Timestamp,Experiment,Model,Dataset,Pearson_r,RMSE,R2,RPIQ,MAE,Notes,最优参数,最优验证RMSE,最优trial编号,最优迭代轮数,CV 最优参数:,CV 最优 RMSE:
2026-01-22 03:12:10,Water,04-XGBoost-TS&RGB-Preprocessing,Validation,0.99102616,0.6046223640441895,0.9806960821151732,10.985203,0.39855015,XGBoost + 透射光谱&RGB + SG_1 预处理,0,0.0,0.0,0.0,,
2026-01-22 03:12:10,Water,04-XGBoost-TS&RGB-Preprocessing,Test,0.99524236,0.4310944080352783,0.9899871349334716,8.881723,0.28027472,XGBoost + 透射光谱&RGB + SG_1 预处理,0,0.0,0.0,0.0,,
2026-01-22 03:28:09,Water,04-XGBoost-TS&RGB-Preprocessing,Training,0.99922746,0.1574509590864181,0.998362362384796,24.441874,0.07787166,XGBoost + 透射光谱&RGB + SG_2 预处理,"{'learning_rate': 0.001961182615621687, 'max_depth': 8, 'min_child_weight': 8.399102116020298, 'subsample': 0.67323385017432, 'colsample_bytree': 0.9479846296070483, 'reg_lambda': 0.06025110417684269, 'reg_alpha': 0.06969232789982376, 'gamma': 0.19651267438218273}",0.5883231163024902,81.0,3963.0,,
2026-01-22 03:28:09,Water,04-XGBoost-TS&RGB-Preprocessing,Validation,0.9922823,0.5883231163024902,0.9817228317260742,11.289543,0.3746757,XGBoost + 透射光谱&RGB + SG_2 预处理,0,0.0,0.0,0.0,,
2026-01-22 03:28:09,Water,04-XGBoost-TS&RGB-Preprocessing,Test,0.99665946,0.4488488435745239,0.9891454577445984,8.530402,0.27810478,XGBoost + 透射光谱&RGB + SG_2 预处理,0,0.0,0.0,0.0,,
2026-01-22 03:50:01,FRU,04-XGBoost-TS&RGB-Preprocessing,Training,0.91752625,2.076599359512329,0.7748701572418213,2.625797,1.5879426,XGBoost + 透射光谱&RGB + Raw 预处理,"{'learning_rate': 0.003953463024330983, 'max_depth': 5, 'min_child_weight': 9.205296360149855, 'subsample': 0.6238461099550856, 'colsample_bytree': 0.8601170260128603, 'reg_lambda': 0.22946899516543084, 'reg_alpha': 0.14298851817427577, 'gamma': 0.48426525237656315}",2.5398478507995605,75.0,484.0,,
2026-01-22 03:50:01,FRU,04-XGBoost-TS&RGB-Preprocessing,Validation,0.79830116,2.5398478507995605,0.633720874786377,2.1679623,2.1936834,XGBoost + 透射光谱&RGB + Raw 预处理,0,0.0,0.0,0.0,,
2026-01-22 03:50:01,FRU,04-XGBoost-TS&RGB-Preprocessing,Test,0.74288255,3.582216739654541,0.51948082447052,1.1218685,2.6270456,XGBoost + 透射光谱&RGB + Raw 预处理,0,0.0,0.0,0.0,,
2026-01-22 03:57:03,FRU,04-XGBoost-TS&RGB-Preprocessing,Training,0.96651644,1.2962509393692017,0.9122785329818726,4.2065377,0.9374654,XGBoost + 透射光谱&RGB + Detrend 预处理,"{'learning_rate': 0.08717668112828167, 'max_depth': 4, 'min_child_weight': 9.238922798298313, 'subsample': 0.9518289813858761, 'colsample_bytree': 0.38405523015193793, 'reg_lambda': 0.014043669322133873, 'reg_alpha': 0.012024360047671151, 'gamma': 3.9563423866584047}",2.4548466205596924,67.0,28.0,,
2026-01-22 03:57:03,FRU,04-XGBoost-TS&RGB-Preprocessing,Validation,0.8187358,2.4548466205596924,0.6578271985054016,2.2430298,1.9871138,XGBoost + 透射光谱&RGB + Detrend 预处理,0,0.0,0.0,0.0,,
2026-01-22 03:57:03,FRU,04-XGBoost-TS&RGB-Preprocessing,Test,0.7609216,3.361344337463379,0.5769097805023193,1.195586,2.5018587,XGBoost + 透射光谱&RGB + Detrend 预处理,0,0.0,0.0,0.0,,
2026-01-22 04:02:02,FRU,04-XGBoost-TS&RGB-Preprocessing,Training,0.9495503,1.563160419464111,0.8724340796470642,3.4882717,1.2224884,XGBoost + 透射光谱&RGB + SNV 预处理,"{'learning_rate': 0.0555033468078947, 'max_depth': 2, 'min_child_weight': 2.061776230598642, 'subsample': 0.8634569424288071, 'colsample_bytree': 0.7416852262248295, 'reg_lambda': 0.002470203850818589, 'reg_alpha': 0.04390587986982163, 'gamma': 0.00013610783239309532}",2.4759488105773926,80.0,44.0,,
2026-01-22 04:02:02,FRU,04-XGBoost-TS&RGB-Preprocessing,Validation,0.80855435,2.4759488105773926,0.6519192457199097,2.2239127,2.0585642,XGBoost + 透射光谱&RGB + SNV 预处理,0,0.0,0.0,0.0,,
